Subject,Relationship,Object
Farm to Families,description_is,"Each week, Farm to Families supplies North Philadelphia families with boxes of wholesome fresh produce or fruit at a reduced cost. Boxes are packed with delicious seasonal fruits and vegetables, often valued at double the price. Additional fresh items including local eggs, meat, and seafood are also offered at affordable prices.This program provides:- Food to meet basic nutritional needsFarm to Families also provides food and nutrition education, including food budgeting and shopping tips, basic food preparation and cooking skills, and demonstrations and taste tests, aligned with the weekly boxes.Orders are taken one week in advance. SNAP benefits are all accepted for payment. Farm to Families is open to all with no income restrictions."
Farm to Families,speaks,['English']
Farm to Families,costs,Reduced Cost
Farm to Families,has_Google_Reviews,True
Farm to Families,covers,"This program covers residents of the following cities: Philadelphia, PA."
Farm to Families,zipcode_is,19139.0
Farm to Families,24hours_status_is,False
Farm to Families,serves,"['anyone in need', 'all ages', 'individuals', 'families', 'benefit recipients', 'low-income'], ['Must be eligible for SNAP benefits.']"
Farm to Families,socials_are,"https://www.facebook.com/FarmtoFamilies/, https://www.twitter.com/@FarmtoFamilies"
Farm to Families,coordinates_are,"39.9595901, -75.2175494"
Farm to Families,is_open_from,"Closed, Closed, Closed, 11:00 AM - 3:00 PM  EST, Closed, Closed, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,phone_number_is,267-593-4989
Food Pantry,website_is,https://urmbc.org/
Food Pantry,is_located_at,"7236 Ogontz Avenue, Philadelphia, PA 19138"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=7236+Ogontz+Avenue,+Philadelphia,+PA+19138/"
Food Pantry,has_an_availability_status_of,available
Food Pantry,description_is,Upper Room Missionary Baptist Church offers quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19138.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['anyone in need', 'all ages'], ['This program serves anyone in need.']"
Food Pantry,socials_are,https://www.facebook.com/Upper-Room-Missionary-Baptist-Church-2195510364097911/
Food Pantry,coordinates_are,"40.064768, -75.1550397"
Food Pantry,is_open_from,"10:00 AM - 12:00 PM  EST, 9:00 AM - 11:00 AM  EST, 8:30 AM - 10:00 AM  EST, 10:00 AM - 12:00 PM  EST, 9:00 AM - 11:00 AM  EST, Closed, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,website_is,https://www.stlukesgermantown.com/about-3
Food Pantry,is_located_at,"5421 Germantown Avenue, Philadelphia, PA 19144"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=5421+Germantown+Avenue,+Philadelphia,+PA+19144/"
Food Pantry,has_an_availability_status_of,temporarily closed
Food Pantry,description_is,St. Barnabas Pantry provides bags of food to individuals and families in St. Luke's community who are in need.Services provided:- Take-away food bags
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19144.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['anyone in need', 'all ages', 'individuals', 'families'], ['Anyone can access this program.']"
Food Pantry,socials_are,https://www.facebook.com/St-Lukes-Church-Germantown-111657445537323/
Food Pantry,coordinates_are,"40.0337844, -75.1709773"
Whole Foods Distribution,main_services_are,['food pantry']
Whole Foods Distribution,website_is,http://www.stpeterswol.org/community/whole-foods-ministry/
Whole Foods Distribution,is_located_at,"2167 74th Avenue, Philadelphia, PA 19138"
Whole Foods Distribution,url_is_located_at,"https://www.google.com/maps/?q=2167+74th+Avenue,+Philadelphia,+PA+19138/"
Whole Foods Distribution,has_an_availability_status_of,available
Whole Foods Distribution,description_is,"St. Peter's offers a twice monthly fresh food distribution to anyone who is in need in the community. Services provided:- Fresh food to meet basic nutritional needs The only information required is a name, number of people in the household, and a phone number."
Whole Foods Distribution,speaks,['English']
Whole Foods Distribution,costs,Free
Whole Foods Distribution,has_Google_Reviews,True
Whole Foods Distribution,covers,"This program covers residents of the following counties: Philadelphia County, PA."
Whole Foods Distribution,zipcode_is,19138.0
Whole Foods Distribution,24hours_status_is,False
Whole Foods Distribution,serves,"['anyone in need', 'all ages', 'individuals', 'families'], ['Anyone can access this program.']"
Whole Foods Distribution,socials_are,https://www.facebook.com/StPeterswol/
Whole Foods Distribution,coordinates_are,"40.0676098, -75.1539533"
Whole Foods Distribution,is_open_from,"Closed, Closed, 10:30 AM - 12:00 PM  EST, Closed, Closed, Closed, Closed"
Food Bank,main_services_are,['food pantry']
Food Bank,other_services_are,['clothing']
Food Bank,phone_number_is,215-365-6352
Food Bank,website_is,http://eastwickumc.org/ministries/
Food Bank,is_located_at,"8325 Lindbergh Boulevard, Philadelphia, PA 19153"
Food Bank,url_is_located_at,"https://www.google.com/maps/?q=8325+Lindbergh+Boulevard,+Philadelphia,+PA+19153/"
Food Bank,has_an_availability_status_of,available
Food Bank,description_is,Our food bank is a three-day per week ministry serving Southwest Philadelphia and some parts of Delaware County with food and clothing distribution. It has an added component of Bible Study for those who wish to participate and serves as an evangelistic outreach witness for the church.Services provided:- Food to meet basic nutritional needs- Clothing distribution
Food Bank,speaks,['English']
Food Bank,costs,Free
Food Bank,has_Google_Reviews,True
Food Bank,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Bank,zipcode_is,19153.0
Food Bank,24hours_status_is,False
Food Bank,serves,"['anyone in need', 'all ages'], ['Anyone can access this program.']"
Food Bank,coordinates_are,"39.8981827, -75.2524857"
Food Bank,is_open_from,"10:00 AM - 1:00 PM  EST, 10:00 AM - 1:00 PM  EST, 10:00 AM - 1:00 PM  EST, Closed, Closed, Closed, Closed"
Food Distribution,main_services_are,['food pantry']
Food Distribution,phone_number_is,856-320-8230
Food Distribution,website_is,https://www.circleofhope.church/
Food Distribution,is_located_at,"29 West Tulpehocken Street, Philadelphia, PA 19144"
Food Distribution,url_is_located_at,"https://www.google.com/maps/?q=29+West+Tulpehocken+Street,+Philadelphia,+PA+19144/"
Food Distribution,has_an_availability_status_of,full
Food Distribution,description_is,"Circle of Hope offers food distribution through mutual aid, based on what is currently available.This program provides: - Food distributionPlease note that while those in need can generally call to be added to the waitlist, the list is past capacity and Circle of Hope is not currently accepting new requests for food."
Food Distribution,speaks,['English']
Food Distribution,costs,Free
Food Distribution,has_Google_Reviews,True
Food Distribution,covers,"This program covers residents of the following counties: Camden County, NJ and Philadelphia County, PA."
Food Distribution,zipcode_is,19144.0
Food Distribution,24hours_status_is,False
Food Distribution,serves,"['anyone in need', 'all ages'], ['Those program serves those in Philadelphia and South Jersey.']"
Food Distribution,socials_are,"https://www.facebook.com/CircleofHopePhillyRegion/, https://www.twitter.com/@CircleofHopeNet"
Food Distribution,coordinates_are,"40.0415456, -75.181191"
Food Pantry,main_services_are,['food pantry']
Food Pantry,phone_number_is,215-365-3330
Food Pantry,website_is,http://www.spmame.org/
Food Pantry,is_located_at,"8398 Lindbergh Boulevard, Philadelphia, PA 19153"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=8398+Lindbergh+Boulevard,+Philadelphia,+PA+19153/"
Food Pantry,has_an_availability_status_of,available
Food Pantry,description_is,St. Paul Metropolitan A.M.E. Church provides a food pantry for members of their community. The food pantry serves close to 100 families each Thursday.This program provides:- Food to meet basic nutritional needs
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19153.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['anyone in need', 'all ages', 'individuals', 'families'], ['Anyone can access this program.']"
Food Pantry,coordinates_are,"39.8977253, -75.2515019"
Food Pantry,is_open_from,"Closed, Closed, Closed, 8:00 AM - 5:00 PM  EST, Closed, Closed, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,website_is,http://www.gracebaptistgtn.org/ministries/g-c-c-c
Food Pantry,is_located_at,"25 West Johnson Street, Philadelphia, PA 19144"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=25+West+Johnson+Street,+Philadelphia,+PA+19144/"
Food Pantry,has_an_availability_status_of,temporarily closed
Food Pantry,description_is,Grace Community Christian Center food pantry provides supplemental groceries to individuals and families in need of assistance in the community. This program provides:- Food to meet basic nutritional needs
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19144.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['anyone in need', 'all ages', 'individuals', 'families'], ['Anyone can access this program.']"
Food Pantry,socials_are,https://www.facebook.com/pg/TheGraceBaptistChurchofGermantown/about/?ref=page_internal
Food Pantry,coordinates_are,"40.045458, -75.182896"
Human Services,main_services_are,"['temporary shelter', 'food pantry', 'mental health care', 'navigating the system', 'case management']"
Human Services,phone_number_is,215-546-1232
Human Services,website_is,http://afaho.org/human-services/
Human Services,is_located_at,"2420 South 45th Street, Philadelphia, PA 19143"
Human Services,url_is_located_at,"https://www.google.com/maps/?q=2420+South+45th+Street,+Philadelphia,+PA+19143/"
Human Services,has_an_availability_status_of,available
Human Services,description_is,"AFAHO’s multi-lingual and bi-cultural case managers assist clients in mitigating the myriad of barriers they face in accessing critical health and social services which play a vital role in their successful integration, improved health, and ability to be self-sufficient. This program provides:- Behavioral health - Domestic violence awareness and support- Housing assistance and monthly food assistance- Elders' programming- Individual case management- Family case management"
Human Services,speaks,"['Arabic', 'English', 'French', 'Kinyarwanda', 'Swahili', 'Yoruba']"
Human Services,costs,Free
Human Services,has_Google_Reviews,True
Human Services,covers,"This program covers residents of the following cities: Philadelphia, PA."
Human Services,zipcode_is,19143.0
Human Services,24hours_status_is,False
Human Services,serves,"['all ages', 'immigrants', 'refugees', 'individuals', 'families'], ['This program serves African and Caribbean immigrants/refugees.']"
Human Services,socials_are,"https://www.facebook.com/The-Salvation-Army-Nampa-Idaho-208522825852957/, https://www.twitter.com/@AFAHO"
Human Services,coordinates_are,"39.9454475, -75.2085961"
Human Services,is_open_from,"8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, Closed, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,phone_number_is,215-387-3014
Food Pantry,website_is,https://crusadersforchristpa.org/
Food Pantry,is_located_at,"1201 South 47th Street, Philadelphia, PA 19143"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=1201+South+47th+Street,+Philadelphia,+PA+19143/"
Food Pantry,has_an_availability_status_of,available
Food Pantry,description_is,Crusaders for Christ Church provides supplemental groceries to individuals and families in need of assistance in our community. This program provides:- Food to meet basic nutritional needsPlease contact this provider to see when the pantry is available.
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19143.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['all ages', 'individuals', 'families'], []"
Food Pantry,socials_are,"https://www.facebook.com/MyCFC1/, https://www.twitter.com/@CFC_PA1"
Food Pantry,coordinates_are,"39.9448797, -75.2122188"
Food Pantry,is_open_from,"8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, Closed, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,phone_number_is,215-729-8225
Food Pantry,website_is,http://acanaus.org
Food Pantry,is_located_at,"5530 Chester Avenue, Philadelphia, PA 19143"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=5530+Chester+Avenue,+Philadelphia,+PA+19143/"
Food Pantry,has_an_availability_status_of,available
Food Pantry,description_is,"ACANA serves as a food bank and distributes food to members of the Southwest and West Philadelphia community. ACANA can also distribute clothing, toys, building materials and other resources received as donations.This program provides:- Food to meet basic nutritional requirements - Other items as availableThis program is distributed very two weeks at ACANA."
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following counties: Prince Georges County, MD and Philadelphia County, PA."
Food Pantry,zipcode_is,19143.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['all ages', 'immigrants', 'refugees', 'individuals', 'families', 'low-income', 'limited english'], ['This program serves individuals and families experiencing food insecurity.']"
Food Pantry,socials_are,"https://www.facebook.com/ACANA.Philadelphia, https://www.twitter.com/@ACANAevents"
Food Pantry,coordinates_are,"39.938005, -75.2248314"
Food Pantry,is_open_from,"10:00 AM - 6:30 PM  EST, 10:00 AM - 6:30 PM  EST, 10:00 AM - 6:30 PM  EST, 10:00 AM - 6:30 PM  EST, Closed, Closed, Closed"
Food Distribution,main_services_are,['food pantry']
Food Distribution,phone_number_is,215-825-4601
Food Distribution,website_is,https://easternusa.salvationarmy.org/eastern-pennsylvania/greater-philadelphia/
Food Distribution,is_located_at,"3225 Reed Street, Philadelphia, PA 19146"
Food Distribution,url_is_located_at,"https://www.google.com/maps/?q=3225+Reed+Street,+Philadelphia,+PA+19146/"
Food Distribution,has_an_availability_status_of,available
Food Distribution,description_is,"The Salvation Army provides distribution of nutritious food to those in need.This program provides:- Food distributionParticipants must complete an application and bring documentation before receiving services. Please call for food availability, distribution times, and distribution dates."
Food Distribution,speaks,"['English', 'Spanish']"
Food Distribution,costs,Free
Food Distribution,has_Google_Reviews,True
Food Distribution,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Distribution,zipcode_is,19146.0
Food Distribution,24hours_status_is,False
Food Distribution,serves,"['all ages', 'low-income'], []"
Food Distribution,socials_are,https://www.facebook.com/pages/category/Charity-Organization/The-Salvation-Army-CentralGrays-Ferry-Corps-100664791779478/
Food Distribution,coordinates_are,"39.9370679, -75.197445"
Food Distribution,is_open_from,"8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, 8:00 AM - 5:00 PM  EST, Closed, Closed"
Senior Box Program (CSFP),main_services_are,"['food delivery', 'food pantry']"
Senior Box Program (CSFP),phone_number_is,215-223-2220
Senior Box Program (CSFP),website_is,https://www.sharefoodprogram.org/our-programs/food-for-seniors/
Senior Box Program (CSFP),has_an_availability_status_of,waitlist
Senior Box Program (CSFP),description_is,"The Share Food Program's Senior Box Program (CSFP) provides food to qualifying seniors. Food boxes can be picked up at a distribution site or delivered to home-bound individuals in need.This program provides:- Food to meet basic nutritional needs.This program operates on a waitlist, please fill out the form on their website."
Senior Box Program (CSFP),speaks,"['English', 'Spanish']"
Senior Box Program (CSFP),costs,Free
Senior Box Program (CSFP),has_Google_Reviews,True
Senior Box Program (CSFP),covers,"This program covers residents of the following counties: Chester County, PA, Montgomery County, PA and Philadelphia County, PA."
Senior Box Program (CSFP),24hours_status_is,False
Senior Box Program (CSFP),serves,"['seniors', 'all disabilities', 'limited mobility', 'low-income'], ['This program helps people with income at or below 130% of federal poverty guidelines.', 'This program helps people who are older than 59 years old.']"
Senior Box Program (CSFP),socials_are,"https://www.facebook.com/SHAREFood/, https://www.twitter.com/@sharefoodphilly"
Senior Box Program (CSFP),is_open_from,"8:30 AM - 4:30 PM  EST, 6:00 AM - 6:00 PM  EST, 6:00 AM - 6:00 PM  EST, 6:00 AM - 6:00 PM  EST, 6:00 AM - 6:00 PM  EST, 8:30 AM - 4:30 PM  EST, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,phone_number_is,215-288-8504
Food Pantry,website_is,https://occcda.org/programs/
Food Pantry,is_located_at,"6500 Castor Avenue, Philadelphia, PA 19149"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=6500+Castor+Avenue,+Philadelphia,+PA+19149/"
Food Pantry,has_an_availability_status_of,available
Food Pantry,description_is,"The Oxford Circle Christian Community Development Association's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsFood pantry times and dates vary per both locations, please call them for more information."
Food Pantry,speaks,"['Chinese', 'English', 'Spanish']"
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19149.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['anyone in need', 'all ages', 'individuals'], ['Anyone can access this program.']"
Food Pantry,socials_are,https://www.facebook.com/occcda/
Food Pantry,coordinates_are,"40.040975, -75.0763135"
Food Pantry,is_open_from,"Closed, Closed, Closed, 10:00 AM - 2:00 PM  EST, Closed, Closed, Closed"
Food Distribution,main_services_are,['food pantry']
Food Distribution,website_is,https://kitchenofloveinpa.wixsite.com/kitchen-of-love/events
Food Distribution,is_located_at,"8500 Pickering Avenue, Philadelphia, PA 19150"
Food Distribution,url_is_located_at,"https://www.google.com/maps/?q=8500+Pickering+Avenue,+Philadelphia,+PA+19150/"
Food Distribution,has_an_availability_status_of,waitlist
Food Distribution,description_is,"Kitchen of Love provides Food Distribution to Philadelphia residents in need. Every Thursday canned foods and meat are distributed and every Friday fresh fruits and vegetables are distributed.This program provides:- Food pantryCurrently, they have a waiting list of more than 100 residents, but as they begin to expand, they will begin to pull more residents from the waiting list."
Food Distribution,speaks,['English']
Food Distribution,costs,Free
Food Distribution,has_Google_Reviews,True
Food Distribution,covers,"This program covers residents of the following counties: Philadelphia County, PA."
Food Distribution,zipcode_is,19150.0
Food Distribution,24hours_status_is,False
Food Distribution,serves,"['all ages', 'individuals', 'families', 'undocumented'], ['Must reside in Philadelphia, PA.']"
Food Distribution,coordinates_are,"40.0813989, -75.1746935"
Food Distribution,is_open_from,"Closed, Closed, 9:00 AM - 11:00 AM  EST, 9:00 AM - 11:00 AM  EST, 9:00 AM - 11:00 AM  EST, Closed, Closed"
KITHS Kitchen and Garden,main_services_are,"['emergency food', 'food pantry', 'nutrition education', 'navigating the system']"
KITHS Kitchen and Garden,phone_number_is,215-278-6222
KITHS Kitchen and Garden,website_is,https://www.kithservices.org/kiths-kitchen-and-garden
KITHS Kitchen and Garden,is_located_at,"4923 Old York Road, Philadelphia, PA 19141"
KITHS Kitchen and Garden,url_is_located_at,"https://www.google.com/maps/?q=4923+Old+York+Road,+Philadelphia,+PA+19141/"
KITHS Kitchen and Garden,has_an_availability_status_of,available
KITHS Kitchen and Garden,description_is,"KITHS Kitchen provides a culturally affirming stock pantry, supplied with food items reflective of what Cambodian refugees and Southeast Asians normally consume, such as canned baby corn, rice, seafood-based staples that are reminiscent of cuisines from their native countries (e.g., fish sauce, oyster sauce, etc.).This program provides:- Food distribution- Nutrition education- Information about food access opportunities- Emergency pantryKITHS cannot guarantee services without an appointment. Please call for more information."
KITHS Kitchen and Garden,speaks,['English']
KITHS Kitchen and Garden,costs,Free
KITHS Kitchen and Garden,has_Google_Reviews,True
KITHS Kitchen and Garden,covers,"This program covers residents of the following counties: Philadelphia County, PA."
KITHS Kitchen and Garden,zipcode_is,19141.0
KITHS Kitchen and Garden,24hours_status_is,False
KITHS Kitchen and Garden,serves,"['all ages', 'immigrants', 'refugees', 'individuals', 'families', 'asian', 'undocumented'], []"
KITHS Kitchen and Garden,socials_are,https://www.facebook.com/kithsnonprofit/
KITHS Kitchen and Garden,coordinates_are,"40.0280731, -75.146067"
KITHS Kitchen and Garden,is_open_from,"Closed, 9:00 AM - 8:00 PM, 9:00 AM - 8:00 PM, 9:00 AM - 8:00 PM, 6:30 PM - 8:00 PM, 12:00 PM - 6:00 PM, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,phone_number_is,215-548-3788
Food Pantry,website_is,https://centredadorationchretienne.org/index.html
Food Pantry,is_located_at,"4520 Benner Street, Philadelphia, PA 19135"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=4520+Benner+Street,+Philadelphia,+PA+19135/"
Food Pantry,has_an_availability_status_of,available
Food Pantry,description_is,Centre D'Adoration Chretienne's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19135.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['anyone in need', 'all ages', 'individuals', 'families'], ['This program serves anyone in need.']"
Food Pantry,socials_are,https://www.facebook.com/CentreDadorationChretienne/
Food Pantry,coordinates_are,"40.01987, -75.05921099999999"
Food Pantry,is_open_from,"Closed, 7:30 PM - 9:00 PM  EST, Closed, 7:30 PM - 9:00 PM  EST, Closed, Closed, Closed"
Food Pantry,main_services_are,['food pantry']
Food Pantry,phone_number_is,215-848-0916
Food Pantry,is_located_at,"1980 Church Lane, Philadelphia, PA 19141"
Food Pantry,url_is_located_at,"https://www.google.com/maps/?q=1980+Church+Lane,+Philadelphia,+PA+19141/"
Food Pantry,has_an_availability_status_of,available
Food Pantry,description_is,"Annie's Kitchen Food Cupboard provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsPlease call to arrange food pick up, the team is not in the building daily, but can come to give you food if arranged."
Food Pantry,speaks,['English']
Food Pantry,costs,Free
Food Pantry,has_Google_Reviews,True
Food Pantry,covers,"This program covers residents of the following cities: Philadelphia, PA."
Food Pantry,zipcode_is,19141.0
Food Pantry,24hours_status_is,False
Food Pantry,serves,"['all ages', 'individuals', 'families'], []"
Food Pantry,coordinates_are,"40.0463325, -75.1531951"
