Subject,Relationship,Object
Emergency Safe Havens (Women Against Abuse),description_is,"Women Against Abuse’s two 24-hour emergency safe havens provide free services to survivors of all gender identities and their children who are victims of domestic violence. This program provides:- Up to 90 days of shelter- Case management- Individual & group counseling- Three meals a day- Children's health assessments- Emergency relocation funds (as available)- Adult education & job readiness referrals- After school & summer school programs- On-site child careIf you need emergency housing because of a domestic violence situation, please call the toll-free 24-hour Philadelphia Domestic Violence Hotline (866-723-3014)."
Emergency Safe Havens (Women Against Abuse),speaks,['English']
Emergency Safe Havens (Women Against Abuse),costs,Free
Emergency Safe Havens (Women Against Abuse),has_Google_Reviews,TRUE
Emergency Safe Havens (Women Against Abuse),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Emergency Safe Havens (Women Against Abuse),zipcode_is,19102
Emergency Safe Havens (Women Against Abuse),24hours_status_is,TRUE
Emergency Safe Havens (Women Against Abuse),serves,"['all ages', 'female', 'lgbtqia+', 'male', 'transgender or non-binary', 'abuse or neglect survivors', 'domestic violence survivors', 'emergency'], ['For women experiencing domestic violence in the Philadelphia area.']"
Emergency Safe Havens (Women Against Abuse),socials_are,"https://www.facebook.com/womenagainstabuse, https://www.twitter.com/@WomenAgnstAbuse"
Crisis Care Services (Covenant House),main_services_are,['temporary shelter']
Crisis Care Services (Covenant House),other_services_are,"['temporary shelter', 'meals', 'clothing', 'home goods', 'medical care', 'personal hygiene', 'physical safety', 'advocacy & legal aid']"
Crisis Care Services (Covenant House),phone_number_is,800-388-3888
Crisis Care Services (Covenant House),website_is,https://www.covenanthouse.org/childrens-charity/continuum-of-care/crisis-care
Crisis Care Services (Covenant House),is_located_at,"31 East Armat Street, Philadelphia, PA 19144"
Crisis Care Services (Covenant House),url_is_located_at,"https://www.google.com/maps/?q=31+East+Armat+Street,+Philadelphia,+PA+19144/"
Crisis Care Services (Covenant House),has_an_availability_status_of,available
Crisis Care Services (Covenant House),description_is,"Covenant House's Crisis Care Services are short-term programs where a homeless child's most pressing, urgent needs are met immediately. There is no requirement that a young person be referred through an official channel – they can come anytime, day or night.

This program provides:

- Shelter
- Hot meal
- Emergency medical care
- Showers

This program also provides:

- Mental health care
- Legal assistance 

During the intake process, kids share their stories with trained staff so their immediate needs can be identified and then a plan is created for the best way to support them."
Crisis Care Services (Covenant House),speaks,['English']
Crisis Care Services (Covenant House),costs,Free
Crisis Care Services (Covenant House),has_Google_Reviews,TRUE
Crisis Care Services (Covenant House),covers,"This program covers residents of the following cities: Anchorage, AK, Anaheim, CA, Hayward, CA, Los Angeles, CA, Oakland, CA, Santa Clara, CA, Washington, DC, Fort Lauderdale, FL, Orlando, FL, Atlanta, GA, Chicago, IL, New Orleans, LA, Detroit, MI, Grand Rapids, MI, Saint Louis, MO, Asbury Park, NJ, Atlantic City, NJ, Elizabeth, NJ, Jersey City, NJ, Montclair, NJ, Newark, NJ, New York, NY, Philadelphia, PA, York, PA and Houston, TX."
Crisis Care Services (Covenant House),zipcode_is,19144
Crisis Care Services (Covenant House),24hours_status_is,FALSE
Crisis Care Services (Covenant House),serves,"['teens', 'foster youth', 'homeless'], ['This program serves teens experiencing homelessness.']"
Crisis Care Services (Covenant House),socials_are,"https://www.facebook.com/CovenantHouse, https://www.twitter.com/@CovenantHouse"
Crisis Care Services (Covenant House),coordinates_are,"40.0356379, -75.1733708"
Crisis Care Services (Covenant House),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Emergency Shelter (HELP USA Pennsylvania),main_services_are,"['temporary shelter', 'skilled nursing', 'prevent & treat', 'navigating the system', 'help find work']"
Emergency Shelter (HELP USA Pennsylvania),phone_number_is,215-473-6454
Emergency Shelter (HELP USA Pennsylvania),website_is,https://www.helpusa.org/
Emergency Shelter (HELP USA Pennsylvania),is_located_at,"4910 Wyalusing Avenue, Philadelphia, PA 19131"
Emergency Shelter (HELP USA Pennsylvania),url_is_located_at,"https://www.google.com/maps/?q=4910+Wyalusing+Avenue,+Philadelphia,+PA+19131/"
Emergency Shelter (HELP USA Pennsylvania),has_an_availability_status_of,available
Emergency Shelter (HELP USA Pennsylvania),description_is,"HELP USA is there for those who find themselves suddenly homeless, and they provide them with safe, temporary shelter and the support they need to get back on their feet. They believe in a different kind of homeless shelter – one that is respectful, supportive, and treats each resident as a unique individual.This program provides:- Temporary shelter- Day care and afterschool care- Physical and mental healthcare- Navigating the system- Help find work"
Emergency Shelter (HELP USA Pennsylvania),speaks,['English']
Emergency Shelter (HELP USA Pennsylvania),costs,Free
Emergency Shelter (HELP USA Pennsylvania),has_Google_Reviews,TRUE
Emergency Shelter (HELP USA Pennsylvania),covers,"This program covers residents of the following counties: Bucks County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA."
Emergency Shelter (HELP USA Pennsylvania),zipcode_is,19131
Emergency Shelter (HELP USA Pennsylvania),24hours_status_is,FALSE
Emergency Shelter (HELP USA Pennsylvania),serves,"['all ages', 'individuals', 'families', 'homeless', 'near homeless', 'low-income', 'abuse or neglect survivors', 'domestic violence survivors'], ['For individuals facing homelessness in the Philadelphia area.']"
Emergency Shelter (HELP USA Pennsylvania),socials_are,"https://www.facebook.com/helpusa, https://www.twitter.com/@HelpUSA"
Emergency Shelter (HELP USA Pennsylvania),coordinates_are,"39.9699305, -75.2192177"
Emergency Shelter (HELP USA Pennsylvania),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Emergency Shelter (Families Forward),main_services_are,['temporary shelter']
Emergency Shelter (Families Forward),other_services_are,"['meals', 'daily life skills', 'parenting education', 'financial education', 'navigating the system', 'skills & training', 'computer class']"
Emergency Shelter (Families Forward),phone_number_is,215-240-4800
Emergency Shelter (Families Forward),website_is,https://familiesforwardphilly.org/programs/emergency-shelter/
Emergency Shelter (Families Forward),is_located_at,"111 North 49th Street, Philadelphia, PA 19139"
Emergency Shelter (Families Forward),url_is_located_at,"https://www.google.com/maps/?q=111+North+49th+Street,+Philadelphia,+PA+19139/"
Emergency Shelter (Families Forward),has_an_availability_status_of,available
Emergency Shelter (Families Forward),description_is,"Families Forward Philadelphia offers an emergency family shelter, for families in need, that has 65 individual rooms. While obtaining housing is their top priority, they also encourage saving money – working with families to dedicate funds to rent, furnishings and day-to-day living expenses once they leave the shelter.This program provides:- A warm, safe environment- Nutritious meals- Case managementAdditionally throughout the day, workshops are available to prepare families for independent living, including parenting classes, life skills development, computer classes, money management classes, and much more."
Emergency Shelter (Families Forward),speaks,['English']
Emergency Shelter (Families Forward),costs,Free
Emergency Shelter (Families Forward),has_Google_Reviews,TRUE
Emergency Shelter (Families Forward),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Emergency Shelter (Families Forward),zipcode_is,19139
Emergency Shelter (Families Forward),24hours_status_is,TRUE
Emergency Shelter (Families Forward),serves,"['all ages', 'individuals', 'families', 'homeless'], ['All families must be referred to us through the City of Philadelphias Office of Supportive Housing central intake.']"
Emergency Shelter (Families Forward),socials_are,https://www.facebook.com/FFPhiladelphia/
Emergency Shelter (Families Forward),coordinates_are,"39.9617037, -75.2184789"
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),main_services_are,['temporary shelter']
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),other_services_are,"['meals', 'community support services', 'spiritual support']"
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),phone_number_is,215-474-1010
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),website_is,https://easternusa.salvationarmy.org/eastern-pennsylvania/provide-housing/
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),is_located_at,"5501 Market Street, Philadelphia, PA 19139"
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),url_is_located_at,"https://www.google.com/maps/?q=5501+Market+Street,+Philadelphia,+PA+19139/"
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),has_an_availability_status_of,available
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),description_is,"Salvation Army shelters welcome all homeless who come to their door. Comprehensive services are available to single-parent families, single women, single men, married couples, children awaiting placement in a foster home, and dual-parent families.This program provides:- Temporary shelter These shelters offer spiritual and physical care, food, and shelter to people in need. They attend the total needs of the individual and are meant to be a kind resting place to help these individuals get back on their feet."
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),speaks,['English']
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),costs,Free
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),has_Google_Reviews,TRUE
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),covers,"This program covers residents of the following counties: Kent County, DE, New Castle County, DE, Berks County, PA, Chester County, PA, Lebanon County, PA, Luzerne County, PA, Monroe County, PA, Montgomery County, PA and Philadelphia County, PA."
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),zipcode_is,19139
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),24hours_status_is,FALSE
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),serves,"['all ages', 'children', 'individuals', 'families', 'single parent', 'homeless', 'parents'], ['This program serves homeless individuals and families.']"
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),coordinates_are,"39.9610016, -75.2312927"
Comprehensive Shelters (Salvation Army Eastern Pennsylvania & Delaware),is_open_from,"9:00AM - 4:00PM, 9:00AM - 4:00PM, 9:00AM - 4:00PM, 9:00AM - 4:00PM, 9:00AM - 4:00PM, 9:00AM - 4:00PM, 9:00AM - 4:00PM"
Kailo Haven (Resources for Human Development - Pennsylvania),main_services_are,"['temporary shelter', 'short-term housing']"
Kailo Haven (Resources for Human Development - Pennsylvania),other_services_are,"['meals', 'personal hygiene', 'navigating the system', 'one-on-one support', '12-step']"
Kailo Haven (Resources for Human Development - Pennsylvania),phone_number_is,215-225-8645
Kailo Haven (Resources for Human Development - Pennsylvania),website_is,https://www.rhd.org/program/kailo-haven/
Kailo Haven (Resources for Human Development - Pennsylvania),is_located_at,"2107 West Tioga Street, Philadelphia, PA 19140"
Kailo Haven (Resources for Human Development - Pennsylvania),url_is_located_at,"https://www.google.com/maps/?q=2107+West+Tioga+Street,+Philadelphia,+PA+19140/"
Kailo Haven (Resources for Human Development - Pennsylvania),has_an_availability_status_of,available
Kailo Haven (Resources for Human Development - Pennsylvania),description_is,"Resources for Human Development's Kailo Haven is a safe haven homeless shelter for individuals experiencing chronic homelessness and identified as suffering from some form of co-occuring disorders, including mental health and addiction challenges.This program provides:- Safe environment to live and sleep- Meals and snacks- Bathroom and laundry facilities- 12-step recovering meetings- Emotional Management Courses- Individualized meetings and support to obtain financial and medical benefits- Referral ServicesPlease call The Homeless Outreach Hotline at 215-225-8645."
Kailo Haven (Resources for Human Development - Pennsylvania),speaks,['English']
Kailo Haven (Resources for Human Development - Pennsylvania),costs,Free
Kailo Haven (Resources for Human Development - Pennsylvania),has_Google_Reviews,TRUE
Kailo Haven (Resources for Human Development - Pennsylvania),covers,"This program covers residents of the following cities: Philadelphia, PA."
Kailo Haven (Resources for Human Development - Pennsylvania),zipcode_is,19140
Kailo Haven (Resources for Human Development - Pennsylvania),24hours_status_is,FALSE
Kailo Haven (Resources for Human Development - Pennsylvania),serves,"['adults 18+', 'homeless', 'all mental health', 'substance dependency', 'dual diagnosis'], ['This program serves homeless people.']"
Kailo Haven (Resources for Human Development - Pennsylvania),socials_are,https://www.facebook.com/kailohaven/
Kailo Haven (Resources for Human Development - Pennsylvania),coordinates_are,"40.007932, -75.1637777"
Kailo Haven (Resources for Human Development - Pennsylvania),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
"Station House Intake Center Services (SELF, Inc.)",main_services_are,['temporary shelter']
"Station House Intake Center Services (SELF, Inc.)",other_services_are,['case management']
"Station House Intake Center Services (SELF, Inc.)",phone_number_is,215-225-9230
"Station House Intake Center Services (SELF, Inc.)",website_is,https://www.selfincorp.org/station-house
"Station House Intake Center Services (SELF, Inc.)",is_located_at,"2601 North Broad Street, Philadelphia, PA 19132"
"Station House Intake Center Services (SELF, Inc.)",url_is_located_at,"https://www.google.com/maps/?q=2601+North+Broad+Street,+Philadelphia,+PA+19132/"
"Station House Intake Center Services (SELF, Inc.)",has_an_availability_status_of,available
"Station House Intake Center Services (SELF, Inc.)",description_is,"Centralized Homeless Intake Services includes an assessment of eligibility and service needs of persons and families presenting for placement into emergency housing. If eligible, persons and families are placed in appropriate emergency housing, boarding homes, or other alternative housing. Services include:- Temporary shelter- Ongoing case management services- Assistance with obtaining transitional and/or permanent housing- Supportive housing for special populations- An optional savings program which allows households to save a part of their income for future housing expensesMental health assessments and referrals to drug/alcohol treatment, health services, children and youth services, legal services and veteran’s services, etc., are provided as needed to clients of the program.- Connecting Services to other community resources- ScreeningIf you are currently experiencing homelessness, please call us during business hours. You must go through central intake for an initial assessment of your housing needs before placement into the homeless housing system."
"Station House Intake Center Services (SELF, Inc.)",speaks,['English']
"Station House Intake Center Services (SELF, Inc.)",costs,Free
"Station House Intake Center Services (SELF, Inc.)",has_Google_Reviews,TRUE
"Station House Intake Center Services (SELF, Inc.)",covers,"This program covers residents of the following counties: Philadelphia County, PA."
"Station House Intake Center Services (SELF, Inc.)",zipcode_is,19132
"Station House Intake Center Services (SELF, Inc.)",24hours_status_is,FALSE
"Station House Intake Center Services (SELF, Inc.)",serves,"['adults 18+', 'male', 'homeless'], ['We serve single men experiencing homelessness.']"
"Station House Intake Center Services (SELF, Inc.)",coordinates_are,"39.9923482, -75.1544469"
"Station House Intake Center Services (SELF, Inc.)",is_open_from,"Closed, Closed, Closed, Closed, Closed, 5:00PM - 11:00PM, 5:00PM - 11:00PM"
"Station House Shelter (SELF, Inc.)",main_services_are,['temporary shelter']
"Station House Shelter (SELF, Inc.)",other_services_are,"['navigating the system', 'case management', 'one-on-one support']"
"Station House Shelter (SELF, Inc.)",phone_number_is,215-225-9230
"Station House Shelter (SELF, Inc.)",website_is,https://www.selfincorp.org/service-approaches
"Station House Shelter (SELF, Inc.)",is_located_at,"2601 North Broad Street, Philadelphia, PA 19132"
"Station House Shelter (SELF, Inc.)",url_is_located_at,"https://www.google.com/maps/?q=2601+North+Broad+Street,+Philadelphia,+PA+19132/"
"Station House Shelter (SELF, Inc.)",has_an_availability_status_of,available
"Station House Shelter (SELF, Inc.)",description_is,"The Station House Shelter is an emergency shelter and after hour intake site providing client service case management, a computer lab, and residential services for 99 men in North Philadelphia. This program provides:- Emergency temporary shelter- Case managementStation House includes an intake assessment of eligibility and service needs of persons and families presenting for placement into emergency housing. You must go through a central intake assessment before placement into the homeless housing system. Intake hours for our emergency shelter occur after 5pm."
"Station House Shelter (SELF, Inc.)",speaks,['English']
"Station House Shelter (SELF, Inc.)",costs,Free
"Station House Shelter (SELF, Inc.)",has_Google_Reviews,TRUE
"Station House Shelter (SELF, Inc.)",covers,"This program covers residents of the following counties: Philadelphia County, PA."
"Station House Shelter (SELF, Inc.)",zipcode_is,19132
"Station House Shelter (SELF, Inc.)",24hours_status_is,FALSE
"Station House Shelter (SELF, Inc.)",serves,"['seniors', 'adults 18+', 'male', 'homeless', 'emergency'], ['This program serves single men in North Philadelphia who are experiencing homelessness.']"
"Station House Shelter (SELF, Inc.)",coordinates_are,"39.9923482, -75.1544469"
"Station House Shelter (SELF, Inc.)",is_open_from,"5:00PM - 11:00PM, 5:00PM - 11:00PM, 5:00PM - 11:00PM, 5:00PM - 11:00PM, 5:00PM - 11:00PM, Closed, Closed"
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),main_services_are,"['disaster response', 'emergency food', 'temporary shelter', 'clothing', 'spiritual support']"
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),website_is,https://easternusa.salvationarmy.org/eastern-pennsylvania/help-disaster-survivors/
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),has_an_availability_status_of,available
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),description_is,"When disaster strikes, The Salvation Army is often among the first on the scene. In disaster relief operation, The Salvation Army's first aim is to meet the basic needs of those affected – both survivors and first responders.This program provides:- Food- Disaster shelter- Financial assistance- Spiritual care- Emotional carePlease call this provider for more information."
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),speaks,['English']
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),costs,Free
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),has_Google_Reviews,TRUE
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),covers,"This program covers residents of the following counties: Adams County, PA, Berks County, PA, Bradford County, PA, Bucks County, PA, Carbon County, PA, Centre County, PA, Chester County, PA, Clinton County, PA, Columbia County, PA, Cumberland County, PA, Dauphin County, PA, Delaware County, PA, Franklin County, PA, Juniata County, PA, Lackawanna County, PA, Lancaster County, PA, Lebanon County, PA, Lehigh County, PA, Luzerne County, PA, Lycoming County, PA, Mifflin County, PA, Monroe County, PA, Montgomery County, PA, Montour County, PA, Northampton County, PA, Northumberland County, PA, Perry County, PA, Philadelphia County, PA, Pike County, PA, Potter County, PA, Schuylkill County, PA, Snyder County, PA, Sullivan County, PA, Susquehanna County, PA, Tioga County, PA, Union County, PA, Wayne County, PA, Wyoming County, PA and York County, PA."
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),24hours_status_is,FALSE
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),serves,"['all ages', 'natural disaster survivors', 'emergency', 'individuals', 'families'], []"
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),socials_are,"https://www.facebook.com/SalArmyEDS, https://www.twitter.com/@SalArmyEDS"
Emergency Disaster Services (Salvation Army Eastern Pennsylvania & Delaware),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Youth Services (Covenant House Pennsylvania),main_services_are,"['temporary shelter', 'residential housing', 'short-term housing']"
Youth Services (Covenant House Pennsylvania),other_services_are,"['meals', 'medical care', 'counseling', 'financial education', 'navigating the system', 'case management', 'one-on-one support', 'spiritual support', 'advocacy & legal aid']"
Youth Services (Covenant House Pennsylvania),phone_number_is,888-829-1249
Youth Services (Covenant House Pennsylvania),website_is,https://www.covenanthousepa.org/our-impact/our-programs
Youth Services (Covenant House Pennsylvania),is_located_at,"31 East Armat St. , Philadelphia, PA 19144"
Youth Services (Covenant House Pennsylvania),url_is_located_at,"https://www.google.com/maps/?q=31+East+Armat+St.+,+Philadelphia,+PA+19144/"
Youth Services (Covenant House Pennsylvania),has_an_availability_status_of,available
Youth Services (Covenant House Pennsylvania),description_is,"Covenant House Pennsylvania offers shelter and supportive services to young people experiencing homelessness. They aim to help homeless young people become healthy, happy, responsible, productive, and ultimately independent adults.This program provides:- A safe, secure environment- Immediate and transitional housing- Rapid rehousing- Meals and food- Case Management- Spiritual Support- Counseling- Physical health, mental health, and drug and alcohol services- Saving and budgeting- Continuing education- Support for LGBTQ individuals- Job readinessThe Crisis Center is open 24 hours per day, seven days per week. There are no shelter fees; however, those staying at the shelter must deposit 75% of their income during their stay. All money is returned upon leaving the shelter. Covenant House is a drug and weapon-free program."
Youth Services (Covenant House Pennsylvania),speaks,['English']
Youth Services (Covenant House Pennsylvania),costs,Free
Youth Services (Covenant House Pennsylvania),has_Google_Reviews,TRUE
Youth Services (Covenant House Pennsylvania),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Youth Services (Covenant House Pennsylvania),zipcode_is,19144
Youth Services (Covenant House Pennsylvania),24hours_status_is,TRUE
Youth Services (Covenant House Pennsylvania),serves,"['young adults', 'teens', 'children', 'homeless', 'runaways', 'human trafficking survivors', 'in crisis', 'lgbtqia+'], ['This program helps people who are younger than 21 years old']"
Youth Services (Covenant House Pennsylvania),socials_are,"https://www.facebook.com/CovenantHousePA, https://www.twitter.com/@CovenantHousePA"
Youth Services (Covenant House Pennsylvania),coordinates_are,"40.0356453, -75.1733712"
My Brother's House (Bethesda Project),main_services_are,"['temporary shelter', 'safe housing', 'mental health care', 'substance abuse counseling']"
My Brother's House (Bethesda Project),other_services_are,"['meals', 'navigating the system', 'case management']"
My Brother's House (Bethesda Project),phone_number_is,215-985-1600
My Brother's House (Bethesda Project),website_is,https://www.bethesdaproject.org/housing-shelter
My Brother's House (Bethesda Project),is_located_at,"1630 South Street, Philadelphia, PA 19146"
My Brother's House (Bethesda Project),url_is_located_at,"https://www.google.com/maps/?q=609+South+15th+Street,+Philadelphia,+PA+19146/"
My Brother's House (Bethesda Project),has_an_availability_status_of,available
My Brother's House (Bethesda Project),description_is,"My Brother's House program offers a safe heaven that provides pre-recovery housing and an array of supportive services to 20 vulnerable men with chronic mental illness and substance abuse problem. This program provides:- Temporary shelterIn addition to a safe place to stay, resident are provided with:- Meals- Social services"
My Brother's House (Bethesda Project),speaks,['English']
My Brother's House (Bethesda Project),costs,Free
My Brother's House (Bethesda Project),has_Google_Reviews,TRUE
My Brother's House (Bethesda Project),covers,"This program covers residents of the following counties: Philadelphia County, PA."
My Brother's House (Bethesda Project),zipcode_is,19146
My Brother's House (Bethesda Project),24hours_status_is,FALSE
My Brother's House (Bethesda Project),serves,"['all ages', 'male', 'homeless', 'near homeless', 'all mental health'], ['This program serves homeless men.']"
My Brother's House (Bethesda Project),socials_are,"https://www.facebook.com/BethesdaProject/, https://www.twitter.com/@Bethesda_Proj"
My Brother's House (Bethesda Project),coordinates_are,"39.9435352, -75.1671412"
My Brother's House (Bethesda Project),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Residential Maternity Shelter (Mother's Home),main_services_are,"['temporary shelter', 'safe housing']"
