Subject,Relationship,Object
Recovery Services (Rogers Behavioral Health),has_an_availability_status_of,available
Recovery Services (Rogers Behavioral Health),description_is,"Rogers Behavioral Health offers evidence-based treatment for adults, children, and adolescents with a variety of mental health and substance use issues.This program provides:- Outpatient treatment- Partial hospitalization care (PHP)- Intensive outpatient care (IOP)- Residential care- Inpatient care- Specialized therapy- Support groupsConditions treated include:- Depression and other mood disorders- Eating disorders- Addiction- Obsessive-Compulsive and anxiety disorders- Post-Traumatic Stress Disorder (PTSD)Services may vary based on your location. To get started, please call or request a screening appointment through the website. You can call 800-767-4411 for Brown Deer, Oconomowoc, and West Allis, and 888-927-2203 for all other locations. The screening will take approximately 30 to 60 minutes to complete. An intake specialist will ask you a series of questions to offer an appropriate recommendation for the program that best suits your needs. For a children under 18, a representative will ask to speak with a parent or guardian. Rogers Behavioral Health offers financial assistance to patients based on income and household size. Please call 262-303-2180 or visit rogersbh.org/what-expect/financing-your-care/financial-assistance-program for more information about how to apply for financial assistance. Medicare is also accepted."
Recovery Services (Rogers Behavioral Health),speaks,"['English', 'Spanish']"
Recovery Services (Rogers Behavioral Health),costs,Sliding Scale
Recovery Services (Rogers Behavioral Health),has_Google_Reviews,TRUE
Recovery Services (Rogers Behavioral Health),covers,"This program covers residents of the following counties: Los Angeles County, CA, San Diego County, CA, San Francisco County, CA, Hillsborough County, FL, Miami-Dade County, FL, Fulton County, GA, Cook County, IL, Dupage County, IL, Hennepin County, MN, Ramsey County, MN, Philadelphia County, PA, Davidson County, TN, King County, WA, Dane County, WI, Kenosha County, WI, Milwaukee County, WI, Outagamie County, WI, Sheboygan County, WI and Waukesha County, WI."
Recovery Services (Rogers Behavioral Health),zipcode_is,19131
Recovery Services (Rogers Behavioral Health),24hours_status_is,FALSE
Recovery Services (Rogers Behavioral Health),serves,"['adults', 'young adults', 'teens', 'children', 'seniors', 'individuals', 'benefit recipients', 'low-income', 'uninsured', 'limited english', 'depression', 'anxiety', 'eating disorder', 'ptsd', 'all mental health', 'substance dependency', 'dual diagnosis'], ['This program helps people who are suffering from mental health and/or substance abuse issues.']"
Recovery Services (Rogers Behavioral Health),socials_are,"https://www.facebook.com/rogers.behavioral.health/, https://www.twitter.com/@Rogers_BH"
Recovery Services (Rogers Behavioral Health),coordinates_are,"40.0069325, -75.2079762"
Recovery Services (Rogers Behavioral Health),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),main_services_are,"['counseling', 'adoption & foster care']"
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),phone_number_is,215-849-2112
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),website_is,http://www.juvenilejustice.org
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),is_located_at,"100 W Coulter St, Philadelphia, PA 19144"
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),url_is_located_at,"https://www.google.com/maps/?q=100+W+Coulter+St,+Philadelphia,+PA+19144/"
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),has_an_availability_status_of,available
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),description_is,"Services to Foster Children (SFC) program provides care and services to children and to their foster parents and to their natural families, through two teams of social workers.Services provided to foster children:- Counseling- TutoringSFC focuses on counseling the child and supporting the foster parents while we work intensively with the natural family in order to resolve problems that necessitated placement and to achieve the goal of reunification. Through fund-raising, we are able to obtain tutoring for some of our foster and kinship children. Many of our children are behind in basic skills such as math and reading.Must have consent signed by people who have custody of the children."
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),speaks,['English']
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),costs,Reduced Cost
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),has_Google_Reviews,TRUE
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),zipcode_is,19144
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),24hours_status_is,FALSE
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),serves,"['children', 'all disabilities', 'foster youth', 'parents'], ['Must have consent signed by whoever has custody of the child.']"
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),coordinates_are,"40.0311924, -75.1723852"
Services to Foster Children (SFC) program (Juvenile Justice Center of Philadephia),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Behavioral Health Services program (Juvenile Justice Center of Philadephia),main_services_are,"['mental health evaluation', 'counseling', 'specialized therapy', 'in-home support', 'medications for mental health', 'navigating the system']"
Behavioral Health Services program (Juvenile Justice Center of Philadephia),phone_number_is,215-849-21125510
Behavioral Health Services program (Juvenile Justice Center of Philadephia),website_is,https://juvenilejustice.org/
Behavioral Health Services program (Juvenile Justice Center of Philadephia),is_located_at,"100 W Coulter St, Philadelphia, PA 19144"
Behavioral Health Services program (Juvenile Justice Center of Philadephia),url_is_located_at,"https://www.google.com/maps/?q=100+W+Coulter+St,+Philadelphia,+PA+19144/"
Behavioral Health Services program (Juvenile Justice Center of Philadephia),has_an_availability_status_of,available
Behavioral Health Services program (Juvenile Justice Center of Philadephia),description_is,"As a part of a family-oriented agency, the clinic provides the most thorough approach to treatment in the least restrictive setting possible. Services include:- Psychiatric and psychological evaluations- Individual psychotherapy- Group psychotherapy- Family psychotherapy- Health rehabilitative services- Medication management- Parent and child interactive therapy- Behavioral interventions such as Cognitive Behavioral Therapy- Moderate levels of crisis intervention- Wrap around"" services such as mobile therapy and in-home therapeutic support services, as neededDiagnoses served:- Severe trauma- Autism- Depression- PTSD- Other emotional or behavioral diagnosesJuvenile Justice Center Of Philadephia accepts Medicaid and Third Party insurances from most private health insurance plans for behavioral services."
Behavioral Health Services program (Juvenile Justice Center of Philadephia),speaks,['English']
Behavioral Health Services program (Juvenile Justice Center of Philadephia),costs,Not specified
Behavioral Health Services program (Juvenile Justice Center of Philadephia),has_Google_Reviews,TRUE
Behavioral Health Services program (Juvenile Justice Center of Philadephia),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Behavioral Health Services program (Juvenile Justice Center of Philadephia),zipcode_is,19144
Behavioral Health Services program (Juvenile Justice Center of Philadephia),24hours_status_is,FALSE
Behavioral Health Services program (Juvenile Justice Center of Philadephia),serves,"['teens', 'children', 'benefit recipients', 'all mental health'], []"
Behavioral Health Services program (Juvenile Justice Center of Philadephia),coordinates_are,"40.0311924, -75.1723852"
Behavioral Health Services program (Juvenile Justice Center of Philadephia),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",main_services_are,"['counseling', 'community support services', 'recreation', 'navigating the system', 'mentoring', 'one-on-one support', 'peer support', 'youth development']"
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",phone_number_is,215-931-8512
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",website_is,https://idaay.org/program/philadelphia-gaming-initiative
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",is_located_at,"1001 East Chelten Avenue, Philadelphia, PA 19138"
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",url_is_located_at,"https://www.google.com/maps/?q=1001+East+Chelten+Avenue,+Philadelphia,+PA+19138/"
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",has_an_availability_status_of,available
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",description_is,"Philadelphia Gaming Initiative, a community-based collaborative between the Institute for the Development of the African Youth (IDAAY),  Action for Justice Collective (AFJC), and New Journey CDC,  will incorporate competitive gaming/esports as a redirection strategy coupled with supportive services to improve outcomes for youth identified as at risk of gun violence. This program provides:- Recreation- Life/social skills development- psychoeducational counseling- Restorative justice programming- Community engagement- Career explorationTournaments will be held on alternate Saturdays This initiative is funded by Pennsylvania Commission on Crime and Delinquency (PCCP)."
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",speaks,['English']
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",costs,Free
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",has_Google_Reviews,TRUE
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",covers,"This program covers residents of the following counties: Philadelphia County, PA."
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",zipcode_is,19138
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",24hours_status_is,FALSE
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",serves,"['young adults', 'teens', 'criminal justice history', 'male', 'domestic violence survivors'], ['This program serves minority males who: Have currently involved (track record of involvement) or at-risk of involvement in behaviors that could lead to gun violence (curfew violators, truant, etc.) AND/OR', 'Have sibling(s) who are gun violence victim(s)/perpetrator(s) AND/OR', 'Are victim/perpetrator of bullying or other aggressive assaults AND/OR', 'Are victim/perpetrator of domestic/dating violence AND/OR', 'Are involved/at risk of involvement in the juvenile justice/criminal system AND/OR', 'Residing in the target area. (Germantown, Germantown - Penn Knox, and   Northwest).', 'This program helps people who are 14 to 25 years old.']"
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",socials_are,"https://www.facebook.com/idaayinc, https://www.twitter.com/@idaayinc"
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",coordinates_are,"40.048832, -75.1618699"
"Philadelphia Gaming Initiative (Insttitute for the Development of African-American Youth, Inc.)",is_open_from,"4:00PM - 7:30PM, Closed, 4:00PM - 7:30PM, Closed, 4:00PM - 7:30PM, Closed, Closed"
Family House Now (New Options for Women),main_services_are,"['residential housing', 'addiction & recovery', 'residential treatment']"
Family House Now (New Options for Women),other_services_are,"['parenting education', 'skills & training']"
Family House Now (New Options for Women),phone_number_is,215-878-8616
Family House Now (New Options for Women),website_is,https://www.rhd.org/program/family-house-now-new-options-for-women/
Family House Now (New Options for Women),is_located_at,"1020 North 48th Street, Philadelphia, PA 19131"
Family House Now (New Options for Women),url_is_located_at,"https://www.google.com/maps/?q=1020+North+48th+Street,+Philadelphia,+PA+19131/"
Family House Now (New Options for Women),has_an_availability_status_of,available
Family House Now (New Options for Women),description_is,"Resources for Human Development (RHD) offers a long-term residential treatment facility for women experiencing mental illness and chemical dependence, and their children. Special components address drug/alcohol addiction, mental illness, life skills, trauma, and parenting skills, as well as prevention and intervention for the children.This program provides:- Residential treatment"
Family House Now (New Options for Women),speaks,['English']
Family House Now (New Options for Women),costs,Reduced Cost
Family House Now (New Options for Women),has_Google_Reviews,TRUE
Family House Now (New Options for Women),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Family House Now (New Options for Women),zipcode_is,19131
Family House Now (New Options for Women),24hours_status_is,FALSE
Family House Now (New Options for Women),serves,"['teens', 'children', 'infants <1', 'with children', 'low-income', 'mothers'], ['Women experiencing mental illness and chemical dependence, and their children can access this program.']"
Family House Now (New Options for Women),socials_are,"https://www.facebook.com/ResourcesHD, https://www.twitter.com/@Resources4HD"
Family House Now (New Options for Women),coordinates_are,"39.970982, -75.2177545"
Family House Now (New Options for Women),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Autism Services (SPIN),main_services_are,"['daily life skills', 'understand disability', 'counseling', 'specialized therapy', 'group therapy', 'navigating the system']"
Autism Services (SPIN),other_services_are,['support groups']
Autism Services (SPIN),phone_number_is,844-774-6226
Autism Services (SPIN),website_is,https://spininc.org/autism-services/
Autism Services (SPIN),is_located_at,"10541 Drummond Road, Philadelphia, PA 19154"
Autism Services (SPIN),url_is_located_at,"https://www.google.com/maps/?q=10541+Drummond+Road,+Philadelphia,+PA+19154/"
Autism Services (SPIN),has_an_availability_status_of,available
Autism Services (SPIN),description_is,"The Autism Center for Excellence offers help and hope for your child and family. Whether you wonder if your child may have Autism or are trying to find the best services to help your child make progress after diagnosis, our professional team is here for you every step of the way. SPIN knows that every child will grow and develop to their best potential when professionals and families work in partnership. SPIN’s intervention services focus on building skills with parents, teachers, and community members so that the child will achieve the greatest possible level of independence and community inclusion.

Services:

- Evaluation for autism
- Social skills treatment groups
- Outpatient therapy
- Psychiatric medication management for children and adolescents 
- Applied behavioral analysis (ABA)
- Intensive Behavioral Health Services (IBHS)
- Blended Case Management
- Parent Support Groups

We accept Medicaid for these services."
Autism Services (SPIN),speaks,"['English', 'Spanish']"
Autism Services (SPIN),costs,Reduced Cost
Autism Services (SPIN),has_Google_Reviews,TRUE
Autism Services (SPIN),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Autism Services (SPIN),zipcode_is,19154
Autism Services (SPIN),24hours_status_is,FALSE
Autism Services (SPIN),serves,"['young adults', 'teens', 'children', 'autism', 'families', 'benefit recipients', 'parents'], ['Must have Medicaid.']"
Autism Services (SPIN),socials_are,https://www.facebook.com/SPINInc/
Autism Services (SPIN),coordinates_are,"40.0883064, -74.9948259"
Autism Services (SPIN),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Residential Rehabilitation Program (The Kirkbride Center),main_services_are,"['addiction & recovery', 'detox', 'residential treatment', 'medications for addiction']"
Residential Rehabilitation Program (The Kirkbride Center),phone_number_is,215-471-2488
Residential Rehabilitation Program (The Kirkbride Center),website_is,http://kirkbridecenter.com/Addiction_Services/
Residential Rehabilitation Program (The Kirkbride Center),is_located_at,"111 North 49th Street, Philadelphia, PA 19139"
Residential Rehabilitation Program (The Kirkbride Center),url_is_located_at,"https://www.google.com/maps/?q=111+North+49th+Street,+Philadelphia,+PA+19139/"
Residential Rehabilitation Program (The Kirkbride Center),has_an_availability_status_of,available
Residential Rehabilitation Program (The Kirkbride Center),description_is,"The Kirkbride Center offers both long- and short-term residential treatment to those facing drug or alcohol addiction. Our goal is to help each individual to formulate coping skills to replace self-destructive behaviors, develop a strong support network and choose to lead an independent, productive life.Services include:- Detoxification- Drug free residential rehabilitation- Treatment for co-occuring disorders- Gender Specific Trauma Recovery (TREM)- Ongoing medication-assisted treatment (MAT) - Pharmacologic blockade- Methadone, buprenorphrine (Suboxone) and naltrexone (Vivitrol) treatment and referralsThe Kirkbride Center accepts Medicaid. Referrals are accepted 24/7 by phone or fax from crisis response and assessment centers, treatment providers (inpatient and outpatient), the Forensic Intensive Recovery Program and the court system, as well as walk-ins. Prior to formal admission, patients will undergo a formal, face-to-face evaluation to gain a full understanding of their background. This is in order to ensure their current needs are fully within the facility’s scope of practice and to place them within the best treatment area for their needs."
Residential Rehabilitation Program (The Kirkbride Center),speaks,['English']
Residential Rehabilitation Program (The Kirkbride Center),costs,Reduced Cost
Residential Rehabilitation Program (The Kirkbride Center),has_Google_Reviews,TRUE
Residential Rehabilitation Program (The Kirkbride Center),covers,"This program covers residents of the following counties: Bucks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA and Philadelphia County, PA."
Residential Rehabilitation Program (The Kirkbride Center),zipcode_is,19139
Residential Rehabilitation Program (The Kirkbride Center),24hours_status_is,TRUE
Residential Rehabilitation Program (The Kirkbride Center),serves,"['adults 18+', 'benefit recipients', 'substance dependency', 'opioid dependency', 'alcohol dependency'], ['Must have Medicaid.']"
Residential Rehabilitation Program (The Kirkbride Center),coordinates_are,"39.9617037, -75.2184789"
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),main_services_are,"['specialized therapy', 'mental health care', 'counseling', 'group therapy', 'family counseling', 'individual counseling', 'mental health evaluation']"
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),phone_number_is,215-456-9850
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),website_is,https://www.jeffersonhealth.org/clinical-specialties/psychiatry-human-behavior
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),is_located_at,"1200 W. Tabor Rd., Philadelphia, PA 19141"
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),url_is_located_at,"https://www.google.com/maps/?q=1200+W.+Tabor+Rd.,+Philadelphia,+PA+19141/"
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),has_an_availability_status_of,available
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),description_is,Mental and behavioral health therapy treatment at Einstein is customized to fit an individual patient and diagnosis. Einstein Health offers a wide range of programs and counseling options to meet a variety of mental health needs.Services:- Diagnostic re-evaluation- Family consultation- Pharmacotherapy and education about medication- Internal medicine consultation and pharmacotherapy- Couples or Family Therapy & Counseling- Prolonged Exposure Therapy for PTSD- Cognitive behavior therapy - CBT- Electroconvulsive therapy (ECT) - LGBTQ+ competent psychiatry and mental health therapy- Mental health group therapyWe accept Medicaid and Medicare and offer financial assistance for patients without insurance.
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),speaks,['English']
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),costs,Reduced Cost
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),has_Google_Reviews,TRUE
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),zipcode_is,19141
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),24hours_status_is,FALSE
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),serves,"['all ages', 'benefit recipients', 'low-income', 'uninsured', 'all mental health', 'lgbtqia+'], []"
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),socials_are,https://www.facebook.com/EinsteinHealth/
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),coordinates_are,"40.0371815, -75.1415862"
Outpatient Mental and Behavioral Health Therapy Services (Einstein Healthcare Network),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Rearing Successful Sons (Presbytery of Philadelphia),main_services_are,"['mental health care', 'financial education', 'recreation', 'after school care', 'case management', 'support network', 'mentoring', 'spiritual support', 'more education']"
Rearing Successful Sons (Presbytery of Philadelphia),phone_number_is,215-389-5504
Rearing Successful Sons (Presbytery of Philadelphia),website_is,https://presbyphl.org/leadership/mission-ministry-associations/pcmdv/
Rearing Successful Sons (Presbytery of Philadelphia),is_located_at,"1201 South 23rd Street, Philadelphia, PA 19146"
Rearing Successful Sons (Presbytery of Philadelphia),url_is_located_at,"https://www.google.com/maps/?q=1201+South+23rd+Street,+Philadelphia,+PA+19146/"
Rearing Successful Sons (Presbytery of Philadelphia),has_an_availability_status_of,available
Rearing Successful Sons (Presbytery of Philadelphia),description_is,"Rearing Successful Sons is an innovative faith-based initiative designed and planned to teach, guide, model and mentor young African-American males ages 9 -17 in South Philadelphia’s Point Breeze community. Trained volunteers guide participants through a series of self-directed learning modules that focus on spirituality, financial literacy, meaning of family, emotional and physical health, education, career development and social engagement.This program provides: - Life skills and communication training- Culturally competent mentorship- Networking and enrichment opportunities- Healthcare services that help to address underlying behavioral issues- Field trips- Activities- Case managementThis program is conducted four days a week after school."
Rearing Successful Sons (Presbytery of Philadelphia),speaks,['English']
Rearing Successful Sons (Presbytery of Philadelphia),costs,Free
Rearing Successful Sons (Presbytery of Philadelphia),has_Google_Reviews,TRUE
Rearing Successful Sons (Presbytery of Philadelphia),covers,"This program covers residents of the following cities: Philadelphia, PA."
Rearing Successful Sons (Presbytery of Philadelphia),zipcode_is,19146
Rearing Successful Sons (Presbytery of Philadelphia),24hours_status_is,FALSE
Rearing Successful Sons (Presbytery of Philadelphia),serves,"['teens', 'children', 'male', 'african american'], ['This program helps people who are 9 to 17 years old.', 'This program supports young African-American males in South Philadelphia’s Point Breeze community.']"
Rearing Successful Sons (Presbytery of Philadelphia),socials_are,"https://www.facebook.com/pages/Presbytery-of-Philadelphia/220169698151940, https://www.twitter.com/@Presby_Phl"
Rearing Successful Sons (Presbytery of Philadelphia),coordinates_are,"39.9378617, -75.1812138"
Rearing Successful Sons (Presbytery of Philadelphia),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),main_services_are,"['end-of-life care', 'bereavement', 'hospice']"
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),phone_number_is,215-844-8806
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),website_is,https://maplewoodhealthpa.com/services-amenities/
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),is_located_at,"125 West School House Lane, Philadelphia, PA 19144"
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),url_is_located_at,"https://www.google.com/maps/?q=125+West+School+House+Lane,+Philadelphia,+PA+19144/"
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),has_an_availability_status_of,available
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),description_is,"Maplewood Nursing & Rehabilitation Center’s hospice care is designed to support patients and their loved ones during the final phase of terminal illness. Our services focus on  comfort and quality of life, enabling patients to live each day as alert,  pain-free, and fully as possible.Services include:- End-of-life CareMaplewood Nursing & Rehabilitation Center accepts Medicare & Medicaid."
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),speaks,['English']
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),costs,Reduced Cost
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),has_Google_Reviews,TRUE
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),covers,"This program covers residents of the following counties: Philadelphia County, PA."
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),zipcode_is,19144
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),24hours_status_is,FALSE
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),serves,"['all ages', 'post-treatment', 'facing end of life', 'terminal illness', 'benefit recipients'], ['Must have Medicare or Medicaid.']"
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),coordinates_are,"40.0326252, -75.1754687"
Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center),is_open_from,"8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, 8:00AM - 5:00PM, Closed, Closed"
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",main_services_are,"['substance abuse counseling', 'mental health care', 'outpatient treatment', 'residential treatment', 'understand mental health']"
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",phone_number_is,833-976-4357
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",website_is,https://www.gaudenzia.org/the-treatment-and-recovery-hotline-is-here-833-976-help-4357/#0
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",is_located_at,"1300 East Tulpehocken Street, Philadelphia, PA 19138"
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",url_is_located_at,"https://www.google.com/maps/?q=1300+East+Tulpehocken+Street,+Philadelphia,+PA+19138/"
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",has_an_availability_status_of,available
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",description_is,"Women, Pregnant Women and Women with Children's Services are provided by Gaudenzia.  These treatment and prevention services services are offered to help build a foundation for sustainable recovery so they may function effectively at home, at work and in the community.This program provides:- Inpatient- Outpatient- Specialized treatmentGaudenzia services are available to everyone, regardless of insurance. They also accept Medicaid and Medicare."
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",speaks,['English']
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",costs,Free
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",has_Google_Reviews,TRUE
"Women, Pregnant Women and Women with Children's Services (Gaudenzia)",covers,"This program covers residents of the following states: DE, MD and PA."
